TS,Abs_in,Terb_in,O3_dose,pH_set,Abs_out,Terb_out,Estacio_code,COAGULANT,FLOCULANT
2023-07-30 09:00:00,5.26875,39.2948717948718,0.5,7.7929926,2.96875,0.0,1.0,21.11,1.19
2023-07-30 10:00:00,5.25,39.2948717948718,0.5,7.7937274,2.96875,0.0,1.0,21.11,1.19
2023-07-30 11:00:00,5.2000003,39.2948717948718,0.5,7.801525,2.95625,0.0,1.0,21.11,1.19
2023-07-30 12:00:00,5.2000003,39.2948717948718,0.5,7.7962804,2.96875,0.0,1.0,21.11,1.19
2023-07-30 13:00:00,5.19375,39.2948717948718,0.5,7.7966,3.0,0.0,1.0,21.11,1.19
2023-07-30 14:00:00,5.18125,39.2948717948718,0.5,7.800252,2.98125,0.0,1.0,21.11,1.19
2023-07-30 15:00:00,5.18125,39.2948717948718,0.5,7.7991805,2.98125,0.0,1.0,21.11,1.19
2023-07-30 16:00:00,5.18125,39.2948717948718,0.5,7.797067,2.9750001,0.0,1.0,21.11,1.19
2023-07-30 17:00:00,5.2000003,39.2948717948718,0.5,7.799897,2.99375,0.0,1.0,21.11,1.19
2023-07-30 18:00:00,5.20625,39.2948717948718,0.5,7.7969613,2.98125,0.0,1.0,21.11,1.19
2023-07-30 19:00:00,5.2375,39.2948717948718,0.5,7.8010826,3.0062501,0.0,1.0,21.11,1.19
2023-07-30 20:00:00,5.24375,39.2948717948718,0.5,7.802509,2.9875,0.0,1.0,21.11,1.19
2023-07-30 21:00:00,5.24375,39.2948717948718,0.5,7.7964315,2.9750001,0.0,1.0,21.11,1.19
2023-07-30 22:00:00,5.2625003,39.2948717948718,0.5,7.796797,2.98125,0.0,1.0,21.11,1.19
2023-07-30 23:00:00,5.26875,39.2948717948718,0.5,7.8059235,2.96875,0.0,1.0,21.11,1.19
2023-07-31 00:00:00,5.28125,39.2948717948718,0.5,7.7996764,2.9875,0.0,1.0,21.11,1.19
2023-07-31 01:00:00,5.33125,39.2948717948718,0.5,7.7986445,3.0125,0.0,1.0,21.11,1.19
2023-07-31 02:00:00,5.2937503,39.2948717948718,0.5,7.7987633,3.0062501,0.0,1.0,21.11,1.19
2023-07-31 03:00:00,5.33125,39.2948717948718,0.5,7.7941785,3.0062501,0.0,1.0,21.11,1.19
2023-07-31 04:00:00,5.2937503,39.2948717948718,0.5,7.7963185,2.98125,0.0,1.0,21.11,1.19
2023-07-31 05:00:00,5.3375,39.2948717948718,0.5,7.787298,2.9875,0.0,1.0,21.11,1.19
2023-07-31 06:00:00,5.3375,39.2948717948718,0.5,7.7992425,2.9625,0.0,1.0,21.11,1.19
2023-07-31 07:00:00,5.35,39.2948717948718,0.5,7.7919364,2.98125,0.0,1.0,21.11,1.19
2023-07-31 08:00:00,5.34375,39.2948717948718,0.5,7.8045096,3.0125,0.0,1.0,21.11,1.19
2023-07-31 09:00:00,5.31875,39.2948717948718,0.5,7.8097014,3.0,0.0,1.0,21.11,1.19
2023-07-31 10:00:00,5.2937503,39.2948717948718,0.5,7.796402,2.99375,0.0,1.0,21.11,1.19
2023-07-31 11:00:00,5.2625003,39.2948717948718,0.5,7.810178,2.98125,0.0,1.0,21.11,1.19
2023-07-31 12:00:00,5.25625,39.2948717948718,0.5,7.7952,2.96875,0.0,1.0,21.11,1.19
2023-07-31 13:00:00,5.2375,39.2948717948718,0.5,7.80658,2.96875,0.0,1.0,21.11,1.19
2023-07-31 14:00:00,5.2312503,39.2948717948718,0.5,7.8094873,2.9875,0.0,1.0,21.11,1.19
2023-07-31 15:00:00,5.21875,39.2948717948718,0.5,7.8023014,2.96875,0.0,1.0,21.11,1.19
2023-07-31 16:00:00,5.2125,39.2948717948718,0.5,7.808399,2.95,0.0,1.0,21.11,1.19
